,text,pred_rating
390,"Wow, from the moment you walk into Galle Face Hotel you know that you are in for a good stay. An incredible old building in immaculate condition with friendly staff and great facilities.",5
391,"Helpfulness if staff. Celebration day on 15/4 was lots of fun with drummers, dances & games. We thoroughly enjoyed our time here. Chef Brian was cheerful & happy to explain all about Sri Lankan foods.",4
392,Making a mistake - my partner & I both accidentally made a booking each. The hotel upgraded ð¤us one night at our request but no cancellation â¹ï¸,1
393,"Owners did a great job of maintaining the history and heritage of the property, while also providing modern comfort. There are small niggles (minor fit and finish issues, leisurely response to some requests) - but would recommend to take it as part of the charm. The gentleman hired to scare off crows with a slingshot outside the breakfast place is a remarkable anachronism.",5
394,"Request to set up an extra bed took half an hour and a reminder before it got done. There were minor imperfections in the room (slightly askew hole covering the ceiling, rattling bathroom fittings).",4
395,"To be honest: We read a lot about it and were a bit sceptical but the Galle Face hotel surpassed our expectations!
Beautiful wooden floors, breathing history in every corner, very friendly and helpful staff, located right by the Indian Ocean, amazing breakfast, clean and well air conditioned rooms, very nice and long saltwater outdoor pool!
Like we said in the title: A perfect place to stay your first few days when you arrive in Sri Lanka",4
396,Only negative point is that from the hotel you have to look at the Harbour being build opposite the hotel ruining your view!,5
397,"Excellent staff; the breakfasts were lovely and the rooms extremely comfortable and well appointed. The pool was fantastic and loved the location at the far end of the Galle Face Green. Made for a pleasant stroll into the Fort area. I had trouble checking in for flights on my mobile and was able to use their business centre to do so and print my boarding passes. The common areas are also very beautiful, you can really feel the history in the hotel without it being run down. Room service was excellent in quality and delivery.",5
398,"My experience in the spa was horrible (that being said, my sisters was fantastic and they did offer me 15% off my service based on the feedback they asked for right after the treatment, even though I didn't ask for any compensation). I found the buffet dinners at the Verandah the two nights we went (Japanese and Indian) to be OK but overpriced for what they were. Unless you are a big eater, I would go with a la carte.",5
399,The staff were extremely helpful. I liked the free minibar despite no alcohol in it. I loved the building the history and the museum. It had some great pictures throughout the hotel. It was a great last hotel of our holiday. We were treated very well.,5
400,View of the docks and ufgly buildings that now surround it.,4
401,Location & ambience,5
402,"Financial discipline. I was charged double for my room. A pre authentication of $ 250 was excess charged to my credit card instead of cancellation of the pre authentication.This is unexpected for a booking through Booking.com. We will lose confidence on the site if this continues.",1
403,Local Sri Lankan food at Dinner and Breakfast was excellent.,5
404,"Unfortunately not the best place for a woman travelling alone. Before 8 am in the morning, a male staff member unlocked and entered my room while I was in the bathroom. After I spoke out, he quickly backtracked and I confronted him in the hallway outside to query his presence in my room. His excuse was to do my laundry, which had not been requested, and why would that require room entry anyway? Next, during breakfast in the Ladies Washroom downstairs of the bar area, a male staff member stood grinning in the doorway as I came out of a cubicle to follow me (dressed modestly in long sleeves and long skirt) to the stairs making suggestive remarks. Although the Hotel Manager expressed concern about the incidents, sadly I will not consider to stay again alone in this place.",3
405,"This is the only place to stay in Colombo. Directly on the beach in an iconic area. The hotel has had a magnificent make over. Old world charm overlain with everything that you would expect from a 5* hotel nowadays. Lovely wooden floors and large, well equipped spacious rooms. The hotel staff were lovely and very helpful. The food was excellent and the most amazing breakfast. The salt water swimming pool was a treat and watching the sunset in the grounds and the piper piping down the flag at the same time was a treat.",4
406,Nothing,5
407,"Lovely old hotel with lots of charm. I would stay here again for a day or two en route somewhere else in Sri Lanka, as this is (in my view) a transit hotel not a holiday location due to no beach. Ask for room 2044!",3
408,Reception and check-in staff. Delayed our check-in by 30 mins and tried to put us in a room that was lower than the standard we had paid for. This started our stay with a bad feeling about the hotel. Staff are good but could be better.,3
409,The breakfast was the best I had in Sri Lanka. Nice big room.,5
410,Very expensive. For this price they should include an airport shuttle at least. Also the hotel taxi driver overcharged me for a very short journey. Avoid them and use the tuk tuks.,3
411,"This a great old colonial property, essentially modernized, with a convenient setting in the center of the city.  The facilities were beautiful and well-maintained.  We stayed in the premier balcony rooms and enjoyed a spectacular view, a comfortable room, and access to an open-bar happy hour.",5
412,"This is not a perfect 5 star top-class hotel; the staff can be a little erratic, and the rooms have some wildlife and history despite their refits.  If you expect 5+ star perfection, this may not not for you, but if you have a little patience and enjoy some quirk with your heritage, it's a wonderful place.",5
413,The breakfast buffet is fabulous and the attention to detail by the front office staff and concierge is wonderful.,5
414,"The service in the Traveller's Bar was chaotic. wrong drinks delivered, drinks missing.  Needs attention.",2
415,"Loved it. We got a good rate so perhaps not the best room so we didnât have a balcony (which is hard with young kids) but hat was our mistake! Museum, library and pool all great facilities. Also absolutely loved the fine dining restaurant bar",5
416,Location and hotel are amazing. Graceful colonial building in original style. Hotel is adjacent to Gale Green and walking distance to Dutch hospital shopping area. On site food is good and reasonably priced.,5
417,"Service is hit and miss. To give an example (could give more) ordering a cab at the reception was a painful undertaking where I was sent by reception, to concierge, to an empty taxi stand to a porter who sent me back to reception where I was asked to call myself. Typically upmarket hotels canât arrange a taxi for their guest. Not here (unless you take the overpriced hotel taxi).",2
418,"The hotel has been beautifully brought up to date keeping the gentle ambience and features of the old hotel, combined with the comforts of modern living. Everything you need and more. Staff were efficient and very friendly - nothing was too much trouble. ",5
419,The only thing wrong was that we didnât stay long enough. ,5
420,"Fantastic historical hotel, renovated not too long ago. Beautiful building with very nice historical details. Great service and very good restaurant. The bar outside is amazing with sea view. Favorite hotel in Colombo",4
421,Beautiful heritage building near the ocean,5
422,"Small room. Poor wifi which kept getting disconnected, mould in the bathroom edges, air conditioning died in the middle of the night. wake up call late by 30minutes!",1
423,My wife and I were treated like royalty!  Every detail was properly taken care of with excellence.,5
424,"I see my settings on Booking.com must be wrong.  I am an American, but this review states that I an Sri Lankan!  Never mind who I am, the stay was exceptional.",4
425,The hotel is run with efficiency and professionalism geared towards the comfort of guests.  The rooms are spacious and well-serviced and the staff strike the right balance between attentiveness and respect for your personal space.,4
426,The menu at the restaurant would benefit from the inclusion of more sophisticated dishes in both Sri Lankan and European cuisine.,5
427,The staff were wonderful in particular Kumar who looked after us in the long room. The swimming pool was well run and staff were accommodating in trying to find you a space at busy times. The gym although small did the job and the personal trainer there was a gentlemen. House keeping staff were friendly and accommodating also. Overall I was very impressed and I would definitely stay here again.,5
428,I didnât dislike anything,5
429,"Beautiful and recently refurbished hotel. Excellent location, food and good service. One of a kind really. ",5
430,"Arrogant and condescending front desk staff. Extremely unhelpful during check in and reluctant to give a warm welcome. When asked to extend stay they said this was only possible at a fee of 380 USD which is a shame as later that day we got notifications of booking.com offering rooms at 100 USD. This really gave a negative twist to our overall stay.
The fact you cannot pull up in a tuk tuk is ridiculous. This is Sri Lanka and not Monaco - please get a grip. 
With the ongoing real estate project on the west side of the hotel the view will soon be that of any major city and thus be ruined. I think the atmosphere the hotel boasts will be totally gone as Colombo is getting to ready to be the next Dubai.",3
431,The hotel has a wonderful history and is located very well.,5
432,"The windows on the side of our room were filthy. The blinds were pulled down on that side and the cleaners ignored the windows behind, like for years. The bath was also not clean and when you turned on the jets, loads of black gunk came out. The staff were generally quite snooty and were not overly keen to provide good service.In general the hotel is a little tired and very over priced.",2
433,"Staff was very friendly and prompt supporting (especially Mr.Manoj). I travel once a yr to Colombo for biz, this is the 1st time to Galle Face and for me it has the best compromise quality/price.",4
434,"The hotel has a rustic feel to it, it has character, and at the same time provides all the modern facilities. Right on the sea, views are great.",4
435,"service in the restaurant was not always efficient, waiting to be serviced",4
436,"We always stay there. Everything works, the food id great, the position unrivalled, and you can't beat the retro-Imperial chic of the Real Thing. Also, the gym's been fixed with new kit.",4
437,Nothing,5
438,"Beachfront, colonial charm.",5
439,"Surly staff, the only hotel we stayed at where the welcome was indifferent. When the power failed 0630 as we were leaving, we dressed in the dark and were unable to use hairdryer, manager said it was my fault for not having reported it, despite it being quite inappropriate for a workman to be in our ( 2 females ) room as we were dressing and packing for an early airport departure. no apology. Poor service, no hand towels or dryers in the hotel loos.",1
440,"For our final stop in Sri Lanka we chose to stay in a nice room in a nice hotel and picked the Galle Face Hotel.  We had a junior suite with a private balcony and lovely spa bathtub.  It came with breakfast and free happy hour drinks (which we sadly couldn't take as much advantage of as we would have liked).  Not a cheap place to stay, but very luxurious and would have been nice to stay another night or two.  We were delighted to find the hotel had a library - and amused to discover the museum.  It is a charming colonial hotel and the most formal place we stayed at in Sri Lanka.",4
441,Many coastal places have seagulls - Galle Face Hotel has crows and they will steal the food off your plate if you're not careful!  They also went after my hair a couple of times.  One of the restaurants has someone employed to shoo them off with a laser pointer which was somewhat effective.  Occasionally the air conditioning was a little fierce.,3
442,"Was a lovely stay the staff were lovely particularly Shiraz on reception he was very very helpfulLooking forward to returning again soon. Bedroom was lovely, excellent shower and very comfy beds.  The breakfast choice was exceptional",5
443,We liked everything,5
444,Location is by far the best among all other hotels in Colombo.,3
445,"Interior of the room is old could have been updated.  I am sure there are better rooms at higher prices.  However, there are far better and newer hotels with better services are available at better prices.  This hotel is betting on the past fame than the actual current state of the hotel.",2
446,Watching the sunset from the bar and the piper piping down the flag is very moving.  Hotel has teal style.  Great free mini barwell stocked.  Comfy bed very relaxing,5
447,"The Agatha Christie atmosphere, location, food, staff come from another world, unfortunately passed away...",5
448,"Who cares ?...you don't want it to be perfect..",5
449,"I stayed at GF twice. The first time I was lucky to be upgraded to a suite, where i was lulled to sleep to the sound of crashing waves.  The second time was in a beautiful room too.  I enjoyed leisurely buffet breakfasts......so many choices. thank you.",5
450,Another very enjoyable stay at the GF. Love the old world charm and the packed breakfast box kept us going on an early long railway trip. Very thoughtful.,5
451,Nothing. Staff used to be a bit offhand but no longer all were really helpful. A good couple of night's stay.,4
452,"Great location, property beautifully restored",5
453,Rooms are small and service is extremely slow in the restaurant. My sorbet came to me in a slopping mess after having had to wait nearly half hour for it.,2
454,Great setting and heritage.,5
455,Our room had no view. So check before booking. The car service based in the hotel turned out to be by far the most expensive we used while in Sri Lanka.,2
456,"We stayed at the GF on the first night of our trip to Sri Lanka and loved it so much that we decided to stay on our last night as well. Perfect welcome from staff, who were kind enough to upgrade us so that we could be closer to the pool, a cuddly toy for our new baby, beautiful room with Jacuzzi bath, delicious dinner and breakfast. Can't recommend highly enough.",5
457,"I have never been so inspired by anywhere quite like the Galle Face Hotel.Itâs rich in history, incredible art works, the hotel decor is so classic, yet warm and inviting. It uses a range of textures, fabrics, woods and colours. The people who make the Galle Face so inviting with their warm smiles.The day spa was exceptional.Highly recommend.",4
458,Old colonial building,5
459,"I was arriving early morning. To make sure that I do not encounter answer like: check in time is after 2 my room was paid from day before... well it was not ready! Of course I protested and made sure they read the reservation again. It took over an hour to clarify that. Honestly it should not happen. Then I was given far inferior room with dirty windows overlooking parking, for a short period. I moved to my room early afternoon. They should take off one night from my bill at least for that kind of service!!!! NO, they did not! So not such a great experience. I could stay in Shangrila just across where I have high status, I loved the look of the Galle Face...",2
460,"Bathroom is good, great water pressure. Great food and dining. Beds great. Itâs a lovely hotel.",5
461,We had to move a lot as we wanted and paid for 2 rooms which were not provided.. took a while to get the correct rooms.,3
462,"We had a spacious comfortable room. The restaurant on the verandah serves varied buffets for breakfast, lunch and dinner. At sunset, the flag is lowered by an official accompanied by a bagpipe player in kilt. Good salt-water pool.",4
463,"We really loved our stay, in particular the decor and the ambience! Perfect location as well!! The breakfast was simply delicious! Very nice also the entrance and the first floor common areas!! Relaxing and fully of charme!",5
464,"The room was quite small, but this was part of the charme and we do not see it as a negative point! We would definitely come back!",4
465,"Large room and bathroom,very clean.No terras but the window can be opened. Staff very friendly. Beautiful spa, not cheap.",4
466,Swimming pool is with salt water.,5
467,"I knew this was a hotel with a reputation but I genuinely didn't expect to be as blown away by it as I was. Gorgeous, grand place. We tried the seafood restaurant and it was lovely. A holy day so no alcohol design at the bar but still a glorious place. If you have the ability walk up and down the stairs rather than use the lifts. Even the atrium areas are amazing!",5
468,Nothing!,5
469,The communal rooms were great...fantastic old colonial feel. Our room had a great view.,4
470,The lighting was rather dim and the towels etc in the bathroom in short supply...,3
471,Overrated.  A very old hotel that does a poor job with soundproofing. Woke up when someone above my room started his morning prayers with a loud speaker.,1
472,The room is very comfortable and the complementary mini bar facility we enjoyed. Breakfast had a vast spread of food and delicious. Hotel staff is friendly and supportive.,5
473,The pool has no shallow end so a person who can't swim better can't enjoy the salt water pool. No view from the room.,5
474,"Great location and the service was friendly if slightly slow. My big comment was that we ate at 3 restaurants, the Verandah, the Sea Spray and 1864. The Verandah and Sea Spray were excellent, see below for the 1864.",4
475,"1864 was poor actually. Service was fine although it took an age for the wine to arrive as they had to get it from Sea Spray, but the food was far too western in a country with so much wonderful food. It was also empty on a Saturday night probably because of that.",3
476,Lovely room (in spite of being street-side (still not too noisy). Excellent fish restaurant (Sea Spray) looking over Indian Ocean) British Raj-type architecture  in wonderful setting.,5
477,"Staff (especially at buffet restaurant in evening) slow and lacked a welcoming smile (otherwise the key feature of Sri Lankan hospitality). Had problems and delays with correct billing for what we ate (nobody explained the computer was down!) ...not the best experience in our jetlagged state, so sadly we were left feeling the ""raj experience"" was a bit wanting.",2
478,"The room (2044) was big and comfortable. It included breakfast and evening drinks + canapÃ©s in the Long Room; very quiet with personal service. Food was excellent. The hotel itself is a classic example of British colonial architecture, a welcome change from the usual 5-star places.",5
479,Pool a bit small; limited space which could get crowded.,4
480,"A lovely old colonial building, directly on the ocean.We loved sitting in the garden, watching the sunset.Food was excellent and very tasty, the SPA area a bit too coldbut worth a visit. Go and see the little museum.",4
481,"A horrible construction zone is spoiling the view. Investors are building an island  right infront of Galle Face, call it Harbour city, with skyscrapers, Dubai style for many people. It is very very sad and will destroy the charme of the whole area.",3
482,"Really excellent service, fantastic breakfast!",5
483,"Not the hotelâs fault...I feel sad  that there is a huge construction project underway, north of Galle Face Green. It doesnât spoil the sunset view and some people who love building things will be fascinated, but it is constrast with this lovely hotel!",5
484,"The hotel is very classic - colonial style but the rooms are well furnished and modern. We received a free upgrade to a suite, which was fantastic. The breakfast buffet has a nice spread of Western and local fare.",5
485,Milk Toffee on Arrival was a very nice touch.  The in house museum and library gave a great sense of history of the hotel along with the painting and photographs of the hotel in its past glory.  The Breakfast buffet was amazing.  The Lo'ocitane spa was fabulous!  In particular the  grounds facing west are a great spot for a drink whilst watching the sun go down.,5
486,"On check in we were told our room would be affected by noise.  when we requested to be relocated they were quite reluctant to do so, but in the end accommodated our request.  A very minor blemish on what was a great stay.",4
487,Colonial style. Location - listening to the waves break enjoying a drink/dinner. Excellent level of service. Sea Spray restaurant - great venue and great food.,5
488,Hotel can feel a bit tired - but it is part of its colonial charm and heritage.,3
489,"The room was perfect, with an amazing view to the sea and sunset, a very comfortable bed, and a lovely bathroom. The swimming pool is beautiful - cool salt water.",5
490,"It was wonderful to live in a museum for 2 days. It looks amazing in the lobby, restaurants, library,  and the museum.",5
491,"Unfortunately our room (4006) was a disappointment, the light was very unpleasant, the bathroom needs an urgent renovation (smells like mold), and the towels are grey instead of white.",2
492,It's not like a modern 5 star but it is well compensated by its caracter. Good breakfast but average coffe. High tea was excellent.,4
493,Not enough sun chairs at the pool. Only one hanger for bath towels is a bit annoying.,4
494,Fabulous and personalized attention. The hotel has a lovely view of the Indian Ocean with really nice sunsers. In the restaurant  they serve a buffet with different types of food every day. Always delicious.,5
495,I liked everything.,5
496,"Great location with stunning views, and nice food. ",5
497,"2 small things: Limited activities - which suited us, to be fair - and there were a lot of staff just sort of loitering around, which was mildly off-putting. 
",3
498,Beautiful colonial building with wonderful sea views. Staff very friendly and the 1864 hotel restaurant was fantastic - best steak we've had in months.,5
499,The service could be very slow at times and the little touches you expect from a five star hotel were missing.,4
500,"This is simply a great hotel. It is old - 1860s -  but beautifully renovated. It is right on the ocean front and a 15-20 walk to the Fort area of Colombo. The seafood restaurant is superb. Great service, large comfortable and clean rooms, excellent public area inside and outside. Why stay in other hotels that cost as much or more when you get such character at the Galle Face.",4
