,text,pred_rating
349,"Definitely a landmark in Sri Lanka.  Very nice historic hotel , rooms are ok and the welcome was nice ( cold drink and towel). The restaurant buffet is good.   Although communication with waiters is still a big issue here because of the bad knowledge of English.   The pool is well maintained but the pool boy needs a quick course in how to handle ladies who are alone at the pool.  In our country they receive the same respect as men.  ",4
350,"Great hotel, colonial style but modernised in respect with the past. very friendly and helpful staff, a very warm welcome with all the explanations .  One advice, one must try the spa... the massage service is at an very high level... perfect after a long journey ... ",5
351,"We stayed here for our first night of our Sri Lanka tour, with 3 kids. Lovely iconic hotel with great service. Pool a welcome place for a few beers after a long flight. Excellent breakfast, and really impressive rooms. ",5
352,"We only stayed at Galle Face for one night. We reached the hotel very early in the morning and were so tired but the check-in time was after 12. They were super quick at getting our room ready earlier and within half an hour gave us the keys to our room (more than 3 hours before actual check in).,The staff were very helpful and always had a smile on their face. Last but not least the breakfast was amazing. So much variety that suits all diet types. Thank you so much for a wonderful stay.",5
353,"This hotel was amazing. Located right next to the sea, the views from the rooms and around the hotel were beautiful. Inside, the colonial hotel was exquisite, with intricate decor and every detail thought out. It was very big - and it even had it's own museum which we were kindly given a tour around. although we only stayed there for one night, the dinner and breakfast buffets were delicious. Additionally, it's central location in Colombo is very handy.",4
354,"We loved the Galle Face Hotel and our only 'complaint' was that as it was the last night of our holiday, we didn't get the most out of the hotel. It is one of the most historic buildings in Colombo and has a real history, with many famous previous guests - it even has its own museum! ,The style internally is all colonial - and you get a real feel of being in an old world. It clearly is very popular and was very busy - and looked as though weddings/conferences took place frequently here.,It right on the sea front and next to the Galle Face Green, which comes alive at night with numerous street food vendors selling good quality, cheap food.,The hotel has a lovely bar & open-covered dining room, a further bar near the sea and a pool - such a shame we couldn't experience them.,The one huge downside is that all around there are massive, tall, modern buildings that literally dwarf the Galle Face - which is such a shame.",4
355,"This is a lovely British colonial hotel from 1864, overlooking the sea. Overall itâs beautiful, but it does feel a bit tired and dated in some areas of the hotel that hasnât yet been renovated. ,Recommend to stay in the comfortable newly renovated rooms as the non renovated rooms although spacious are quite old from the 1970s and therefore a bit dated! We asked for a room change and it was worth it! Issue is that only the double rooms have been renovated (not the twin rooms) and walls are thin but it wasnât a problem for us.,The minibar is complementary and the wifi works well. Service was very good overall, staff are friendly and very keen to help. ,A la carte food is very good (we didnât try the buffet) and breakfast was superb, both located at a terrace overlooking the sea! Gym is reasonably sized, and the swimming pool is spacious with sea view! ,Overall it was a lovely stay but hotel does need a bit of renovating in some areas!",4
356,In a beautiful old city thereâs a charming old colonial hotel. And in that old charming hotel thereâs a cosy little Travellerâs bar. And in that cosy little bar thereâs a terrace with a scenic sea view. And on that scenic terrace you can order the most wonderfully fresh veggie samosas and a drink of your choice. You wonât regret it. Enjoy!,4
357,"We stayed here on the last night of our honeymoon. We had high expectations and  were delighted when we were upgraded to a suite. Unfortunately it all went downhill from there. There was a lot of hair on the floor and in the shower in the bathroom and toilet. We were aiming to have an early night because we were flying home the next morning. This was impossible as there was a function being held below us and the music was so loud that the floor was shaking. We could not believe that a hotel would allow music to be played at this volume when they clearly have guests who want to sleep. We found the overall service to be quite average.,It is a very beautiful hotel and the location on the water is amazing. Perhaps we were unlucky that we stayed the same night as a function. We certainly wouldnât return.",4
358,"We spent two nights at this fabulous hotel in a suite. Wonderful spacious room. Very welcoming staff. Great outdoor salt water pool overlooking the ocean. ,We ate breakfast at hotel restaurant and it was divine. Fantastic mix of western & Sri Lankan food. ,Only disappointment was cocktails at outdoor bar near pool...my daiquiri was watery but other than that we loved our stay & highly reccomend.",5
359,A fantastic Hotel! A great group of welcoming staff that cannot do enough for you. Nothing is too much trouble. Fantastic history and a very wide choice of bars and restaurants. A great base to tour Colombo from.,4
360,"Located on the beach at Galle Face, this hotel is a step back in time to the colonial era.  Located on the beach, the hotel has a spectacular outlook to the Indian Ocean.,The beach/park to the right of the hotel is a mix of markets, with locals spending time with their families on the weekend flying kites - which looks amazing.,Rooms are well appointed and staff super friendly.  We used the expeditions service to book cars to take us to Kandy and Galle.  Well worth it and surprisingly not that expensive.,Food is outstanding, a mix of local and western cuisine for those who arenât so adventurous.  ,Good location for couples or families",5
361,"An incredible experience in this historical, elegant, beautiful building from the friendly staff to the elegance of your accommodation.  If you want to treat yourself in Colombo then this is the place to go.  The friendly staff are welcoming from the moment you arrive by the smiles on their faces and the warm wishes for a happy visit. Emanuel, the concierge, was an exceptional, knowledgeable gentleman who gave you his time to answer your questions and advise you on where to go in Colombo and places of interest. His happy personality reflects the pleasure and pride he takes in his job of assisting his clients.  The smiling, friendly staff we saw each morning at breakfast started our day with happiness. The array of delicious Sri Lanka food as well as international is superb. It was a pleasure to talk to Sisira, the matrede, and compliment him on the quality of his staff in the restaurant. Our room was elegant and all amenities were provided along with a selection of drinks and snacks in the fridge. The bed was very comfortable and with a fluffy doona that made is very cozy.  The salt water pool with the view of the ocean made a relaxing way to spend the afternoon. We wish to thank all the staff who made our visit so memorable and we look forward to returning to the Galle Face Hotel in the near future.",5
362,"This historical hotel, built in 1864 and recently restored.  Hotel is situated in the heart of Colombo, along the seafront and facing the famous Galle Face Green. We didn't stay at hotel but we watched Anthony Bourdain's TV Show ""Parts Unknown"" and we saw this hotel in this programme that's why we were very curious.We took a lunch in seafront cafe. Amazing view, very polite service and delicious food. If we go to Sri Lanka again, we want to stay a couple of day at Gallae Face Hotel.",4
363,"On our final night in Colombo we enjoyed our stay at this famous hotel situated right on shores of  the Indian Ocean . Service by the very professional staff was excellent and a feature was the comprehensive breakfast which caters for all tastes  . A swim in the salt water pool is a must along with a drink in the  ocean side bar .Rooms are very  comfortable and spacious and reflect traditions  of  past . It dates back to 1864 and has hosted many famous guests,from royalty to film stars .",4
364,We enjoyed a high tea here and then watched the sun set over the ocean. There is a nice atmosphere in the dining area and the high tea was good quality and plentiful. The service however was a little disappointing and does not compare to other hotels and restaurants we have been to in Sri Lanka.,4
365,"Excellent location right on the Indian Ocean, with the garden extending to the sea front. The hotel was renovated few years ago and they've kept the colonial era spirit alive in the interior decor (wood is very prominent in the walkways, room floors, bars). Rooms are large and comfortable. Bathrooms have separate shower and tub areas.  Breakfast spread is vast with various cuisines available. Staff is attentive and always smiling. Interestingly, there are squirrels and crows in the garden in front of the breakfast area ready to grab food from your plate if you are not attentive. Two staff are dedicated on the lawns with slingshots and laser pens to keep an eye on them to shoo them away. I found this very interesting.  ,The business district is not very far, and so are the shopping and dining areas (such as Odel and Dutch Hospital areas).  ,Definitely worth the stay at least once on your trips to Colombo.",4
366,"Although service was very slow. The waiter brought everyone a free iced coffee which was delicious.,There was too much food for two of us to finish.,They served tea with cold milk which was a nice change from most other places in Colombo.",4
367,"We started our journey to Sri Lanka here and it was the perfect base in the busy city of Colombo. The hotel is very well kept and lets you feel the charme of the colonial time. Donât expect the cold modern furniture as in recently build luxury hotels, but the perfect well kept interior of the colonial times. The garden and big terrace are facing to the see as well as the approx. 25m Pool.,Enjoying the incredibly rich breakfast buffet on the terrace is overwhelming.,The staff is quick, attentive and friendly.,Definetely anstrong recomendation.",4
368,"We loved to stay in Galle Face Hotel and Colombo. Where many travellers pass the city, we loved it. Upcomming, different neighborhoods and super heritage hotel. ,We loved especially the salt water swimming pool!",4
369,"This elegant hotel is a step back in time.  Rooms well appointed and comfortable . Lots of places to sit and soak up the atmosphere.  Buffet is plentiful and tasty. Pool area is great with a bar close by. The history room is fascinating and well worth a visit. The Galle face has history in every cranny,  with photographs and paintings taking you write thru its timeline.,Have enjoyed my stay. The staff are helpful and friendly.",5
370,"We stayed at this hotel upon our arrival in Colombo and checked in late at night. Although we were upgraded to sea view rooms, we found the bed sheets and towels to be not so clean although the breakfast spread was satisfactory. Also the collection of bags on our departure was slow.",3
371,"Nice hotel but not as grand as expected from all the write ups. Offered airport pick up for around $60aud which was fantastic. Check in was quick - great given 0130am! We booked a âlandmarkâ room which was clean but disappointing, small window that looked out on a boarded up turret âabsolutely nothing to see hereâ!! Pillows lovely and soft, bed ok, I judge hotels by their towels Iâm afraid and they were awful, clean but rough and completely unluxurious. Complimentary mini bar with some local soft drinks and snacks. Bottled water provided. Attentive staff. Buffet breakfast was good with range of options. Bar for drinks and coffee expensive but on par with what youâd expect for this type of hotel. Didnât try out the pool but it looked ok with sun loungers available,  overlooks ocean but too rough to swim. Whilst lovely antique furniture around decor feels a bit tired and huge rugs around were dirty. Taxis and tuk Tukâs available outside so easy to get around. ,Overall lovely, attentive staff, great historical aura but feels a little tired, if we come back to Colombo would try somewhere else.",3
372,"I just enjoyed a meal and a drink at the pool bar in the hotel and my experience was improved by 100% by Asanka, he made sure the service was great and we were all well and our meal and makin sure it was good and he made amazing cocktails and was happy to deal with our specific orders and make us extra special cocktails when we asked. I am yet to find a flaw in his work it was fabulous.",4
373,"Old somewhat stuffy property that you hope gets an update soon as the last refurbishment was done by someone stuck in the 90âs... the outside looks charming interior is rather dated.,Came for food around 11:00 and found the breakfast buffet already closed and lunch not starting until 12:30...,Opted for something from the pool bar and was quickly surrounded by three crows and 5 squirrels, all eight of them very ambitious, which made eating and drinking very uncomfortable and an unpleasant experience as these animals go onto your table and steal stuff. ,I complained to the associates but they seemed to not care, underlined only by seeing how one waiter dropped food as he was buzzing the table and was also feeding the squirrels from his hands...,I appreciate wildlife in all shapes and forms but encouraging these creatures to come to your property by doing things like this isnât really acceptable.,Food was good, so was the mocktails: service a little slow, which seemed the norm in Sri Lanka.",4
374,"Looking for a little piece of Old England and how things (I imagine) use to be, then this is the hotel for you. Yes it's old and yes it could do with an upgrade but I have no complaints what so ever. With it being old- the rooms are spacious, there are not 50 rooms on one floor with doors right next to each other, you have space and with space comes privacy. So you weigh up what's important for you and your stay. The breakfast was magnificent and I mean magnificent and the 1864 restaurant was superb with a fantastic array of culinary delights. The staff are probably the friendliest staff you could ever wish to meet. Really went out of their way to ensure your stay was most enjoyable. An absolute joy to ha e stayed there. Very like the Raffles in Singapore. Would I stay there again- for sure I would. ",5
375,"This charming old-style hotel is perhaps not for the glass and glitter set, but we loved the elegant authenticity that is missing in the bland hotel chains. Staff were friendly and helpful, our room was lovely with a balcony overlooking the ocean and amenities were first class.,Salt water pool and lounges overlooking the ocean, good curry dinner and nice breakfast. ,We were there on a Saturday night so walked along the waterfront of Galle Green watching hundreds of locals flying kites and enjoying their dinner next to the sea. ,A fabulous location - great for sleeping with the door/window open to hear the sea. A room with a balcony overlooking the sea is a plus.",5
376,"We stayed for several nights, and had an enjoyable time. The staff was friendly and helpful, and we loved every opportunity we had to talk with them. We used room service, the traveller's bar, and the buffet numerous times, and enjoyed them greatly. I responded poorly to something I ate at High Tea, but that could have been an allergy. A notes that is not apparent from the pictures and website: There really is not much of a beach. The hotel has a 70-100' stretch of shore, and we found seaglass, shells, and lots of crabs to watch, but that is all there is. Anywhere. The rest of the shore is developed overlooks. The only two issues we really had were 1.) Our room had a faint odor of sewer on check-in that continued getting stronger. On the third day, I finally traced it to a dry trap in a floor drain under the bathroom sink. We fixed it, and had no further issues. It was a small annoyance, and honestly, would probably been handled by the staff, except we generally do not like getting our room cleaned on a daily basis. 2.) The walls are thin. No big issue, and nothing the hotel can really do about it. Just be aware, and hope the neighbors aren't partiers. Overall a very nice stay, and a beautiful spot to savor the coast of the Indian Ocean.",4
377,"Expensive but worth every penny. We arrived 2am and slept through and missed breakfast. They apologised! And the breakfast is a sensational buffet, like at Raffles in Singapore. There were weddings, special events in the evenings, immaculate service, spotless rooms... the only complaint - and I am really trying hard to find something - would be a shortage of couches by the pool on a hot afternoon!!",5
378,We had the most wonderful time in this most exceptional hotel. The attention to detail was first class and we were treated like we were the most important guests they had staying. From the welcome drink to being allowed to use the pool despite a late flight we loved staying here. ,5
379,Great foot great service not five star since there was a small incident with our order they forgot one of the dishes but they fixed and provide free drinks to compensate.  Somenthimg they must improveI guess they should have more lights in the out doors table close to the flag stairs. But overall I am going back to eat. ,4
380,"It's like going back in time in this fabulous hotel, you can really feel the colonial history. Some of the rooms are a little small compared to others but we can recommend 1005 and 1006...very spacious. Or try and get a room that gives you access to the Long Room and enjoy comp sundowners and snacks. Lovely pool area where you can listen to the crashing waves below. Spa excellent, one of the best massages I've ever had! Breakfast buffet was also good...and there's always a wedding on for perfect people watching opportunities!",5
381,"I last visited 20 years ago and the feel of the Place hasnât changed much. You feel rather privileged to be welcomed and allowed to stay.  Attentive staff (appropriately not over friendly), very clean, good food, stunning location. Kids loved it. Looking forward to returning in less than 20 years time",5
382,"Stayed here with family. After a painful check in we were shown an upgraded room. The floors were shaking with the noise from a wedding down stairs.  We were eventually taken to our superior deluxe which turned out to be a gloomy little room with no view, paper thin walls and a baby crying next door.  This hotel is overpriced with taxes that increase every bill by a third. The terrace was lovely though and I suggest you visit for a cocktail in the evening and stay somewhere nicer.",2
383,"We chose this hotel based on pictures we found, the colonial really appealed to us. When we got there we  were a little bit worried since the hotel is located near the city center where a lot of sites are now under construction, however there's nothing to worry about (some) rooms and breakfast terrace are facing the sea and since the hotel is U shaped when you stay inside you really get the feeling that you are somewhere calm  far away from the city. The rooms were clean & well designed (the lamps <3 <3 <3).  The downside were the 1) size of the room , it was really small in comparison to other hotels ranging in the same price category and 2) the minibar, there was water and two local sodas (and few snacks) - I know it's tacky but one - just one - can of pepsi/cola would have been so nice to have, especially after the long trip. I known that the hotel makes the minibar free of charge so I shouldn't expect too much, but at some point, it's more about the content then the price. I had the fanta-like ginger soda and it was disappointing. The upside was definitely the breakfast, design & view! The choice of different pastries,fruits, juices, eggs and curry was really good! The passion fruit ice tea was delicious & refreshing!",4
384,"How special to stay here: right on the beach, in an such an elegant and historic building. Beautiful rooms (the suite at the front was spacious and grand), fabulous spa (loved the massage), delicious buffet and bar beachside. An absolute must to get a feel for old Colombo - there is even a museum in it, with artefacts & photographs of famous guests. Loved it. Thankyou",4
385,"Stayed her for 3 nights in July 2018. Excellent place, great location, clean private access to beach (though quite a tiny stretch). Excellent bar facilities and buffet, breakfast and dinner. Junior suite with sea views was highlight of the stay with free access to the long room with fab views of the sunset in the evenings with complementary drinks and canapÃ©s. ,Staff go out of the way to help out. ,Have to single out doorman Dilum who ensured we were looked after in the business centre when we were in urgent need of access to internet, printer etc, way out of usual business hours. ,Mohammed (I think, originally from southIndia) in the buffet area, attentive and excellent at his ""appam"" skills,smooth check in and check out. ,overall great experience, and would certainly stay again.",5
386,"Great historical hotel, attentive staff, lovely, well serviced rooms. Much better than staying in a characterless, modern 5 star hotel, but the same great service. Salt water pool, good size but children did not like all the rules!!",5
387,"Grand hotel in a fantastic location in Colombo , right on the waterfront and next to the Galle Face Green . ,We didnât have a smooth  start as our booking had not registered so there was a delay getting our room. Sometimes you learn more about standards and service when things donât go to plan , and they were outstanding in the way they handled it .,Great staff , buffet , wine and drinks list ,Highly recommended  ",4
388,Great hotel great service wonderful food In particular Wasantha Fernando did such great work to make my stay enjoyable such a friendly man. All around the staff were so friendly and kind. I think it is great that guests can walk across the road onto the iconic Galle face green,5
389,"An amazing property, full of history and culture. Most city hotels are all pretty much,The same, nice modern room, good amenities, concierge etc but Galle Face Hotel is unique. Every piece in the hotel has a story, down to the longest serving staff member of 53 years. I stayed in the Dutch royal suite and thereâs a great ocean view from the balcony, the room is spacious and there were a variety of fruits on the room when I arrived. I had 1 spa treatment and it was very good, my therapist was strong enough and managed to work away some aches. On the second floor of the hotel they have their own private museum with some interesting history and artefacts. I had a walk through the library, a nice space to sit quietly and read or even get some emails done. ",5
390,"I really liked this hotel.  Room was alright but the  history, staff , food and location all shine. It was the only hotel where we chose to eat in the hotel each night.   ,Six year old loved the pool and I enjoyed the sea views",4
391,"For a big hotel the staff are very attentive. The venue is obviously very busy with weddings and outside functions, but I felt the staff still made a solid effort to learn who the in house guests were and make sure we were enjoying our stay. Everyone was fantastic! ,We booked a balcony suite which overlooked the ocean and was gorgeous with high ceilings and cool air con. Breakfast buffet was included which was the same every day but still enjoyable and the evening canapÃ©s and complimentary drink hour for suite guests in the long room bar was fantastic. Itâs also a lovely touch that the mini bar in suites is complimentary. You really get your monies worth when you splurge here. ,The ocean is not safe for swimming because of the swell, but the pool is lovely and you get a great view of the sea from the sun lounges. ,We ate at all the restaurants here and enjoyed all of them. ,Highly recommended. ",5
392,"Really loved this hotel.  Exudes old world charm.  Really nice rooms which blend all the modern comforts you would expect from a 5 star hotel with the history of the hotel.  Fantastic breakfasts, with a choice of Sri Lankan or European. Loved the Travellers bar.  ",5
393,"Wonderful colonial style hotel on the beach at Colombo. Had a basic room, 3047 but it was more than adequate for a couple of days.  Breakfast is great, huge choice, staff are all lovely (shout out to Keeth who maintained our room).  Gym is very good size for a hotel, pool by the beach is nice, lots of places to relax and have a drink in the evening.  ,Very popular for weddings with generations of the same family getting married here. We were lucky enough to see a traditional gathering, one of the twenty this month apparently. ,Highly recommended if you prefer old style charm. ",4
394,"What a glorious hotel...... what an purely pleasurable experience. Galle Face delivers in abundance with attention to detail and faultless service.,We dined at 1874 which was excellent on all levels. I spent hours at the day spa in the hands of exceptional staff. Breakfasts were beautifully executed. I tried Curries like I have never tasted before. Swam in the pool daily and in the end was reluctant to leave. ,The decor is perfectly executed for the glorious building that it is. Sophisticated colour palates and seductive spaces make you not want to leave.,What a sensational start to our vacation in Sri Lanka - thank you to all the wonderful staff at Galle Face Hotel you do your business proud.",5
395,No hotel in Colombo can beat the charm of this hotel. It has a lot of history and the view from the restaurant is amazing. The rooms are a little old now but still well appointed and the restaurant serves top quality food. Worth a stay at least once if you're in Colombo!,4
396,Stayed here at the start of our trip to Sri Lanka. We had two junior suites and they were beautifully decorated with great ocean and pool views. Bathrooms were modern and functional. Quality of the towels was a little disappointing. We had access to the Long Room and really enjoyed pre dinner drinks and nibbles there. Breakfast was okay but not great. Good choice of food on offer but it felt a bit like a cafeteria. Very busy. Great views though.  The staff were helpful and the housekeeping guys were super. We used the hotel car one evening to go into town for supper. The driver had very poor English and got lost...taking 30 mins for a 10minute journey. We used Uber the second night.worked brilliantly and a quarter of the cost of the hotel car.,4
397,We had a office friends gathering at pool bar.. Place was Lovley and we had some fantastic drinks along with excellent bar bites.. Sunset makes a extra value for this great location.. Can recommend any one for simmilar events. ,5
398,"Just had a wonderful couple of days at this hotel. our room was in the old part. Quite small but full of charm. Rooms have been recently renovated so had traditional decor/ furniture but newly and freshly decorated. Have previously stayed in both parts of the hotel and this room was lovely. Nice bathroom too. Service was slick, food excellent and although you are based in central Colombo where itâs very very busy, we didnât feel it. It felt calm inside. Our room (Premier Ocean View room also included breakfast, a free minibar (soft drinks) and also club access to all beverages and hot food in the evenings. We had a huge balcony.  This is our third or fourth visit to this hotel and would really recommend. We also stayed at The Mount Lavinia hotel at the end of our tour and that was very âtiredâ in comparison.",5
399,"This is one of the oldest hotels in Colombo. How ever, parking could be quite a nightmare if you happen to go there when they have a reasonably big event in one of their halls. ,Worst part is that they stop valet parking once the parking slots I  the visinity are over. I have not seen this policy in any other hotel. ,The security staff is generally unhelpful and indifferent and borders on being rude.,The facilities, public toilets ECT are good though may not be called top of the range.,Next time when I have to go there I would take a taxi and I will definitely not tip the security staff.",1
400,"Located directly at the seaside you have the best view you can imagine. Great service and food and a historical building that just oozes from the British times. Very friendly, helpfull and smiling staff - want to go there again if possible - best recommandations ",4
401,"This review is only about the afternoon tea, not about the hotel. The afternoon tea was very good. From the veranda overlooking the ocean I enjoyed a luxurious tea. Since it was so hot outside they even brought me an ice coffee to start off with. The food of the afternoon tea was a nice mix of West and east. Price is very reasonable ",4
402,"Very Nice Hotel in Colombo, Open Bar and Restaurant also very nice , they have renovated this few months before , but i couldnt visit there after that. i have been there in several times.  Nice , Excellent ",4
403,Great location and beautiful hote. Staff very hospitable. Really took care of you. Very old school and that was really nice. Rooms facing on to the street at the back are very noisy and being an old hotel the sound proofing was low. Food is great but would be good to see more of the local fare rather than the international food options. ,4
404,"Best place I have ever stayed in Colombo. I have been traveling to Colombo for years. Usually stayed in  Hilton of Cinnamon Grande, as Galle Face was under reconstruction.,The refurbished Galle Face is beautiful. But personal service is excellent at all levels and appears 'sincere' in comparison with the other hotels I have experience of in Colombia. Not sycophantic, but humorous and very personable.,This is a really special hotel. Whilst not a Spa person, the upgraded amenities are the best I have experienced in many hotels.",5
405,"I stayed for a couple of days in a junior suite for a business trip. Staff are friendly and helpful.  Room was spacious even for the standards of a suite, neat and very clean. Bathroom was relaxing. Outdoor seating for lunch at Verandah restaurant is lovely. Hotel theme and style is historical and classy.  The business center, meeting rooms and conference halls and its adjacent catering areas are well equipped, luxurious and very stylish.  The beach is just across the road.  Reasonable driving time to the main shopping areas within 10 to 15 minutes. I definitely would like to stay there again",5
406,"If you want a hotel with character and old world charm, but one that still makes you feel like royalty, this is your place. We absolutely loved our stay here. The staff is amazing, smiles everywhere, the service is top-notch, and the food is superb. We had a buffet breakfast included during our week here, and we loved it. We also frequented the other restaurants and none of them disappointed. I would highly recommend this hotel for the service, the high standard for excellence, and the location. You can't beat an ocean view in the heart of all the city action!",5
407,Galle Face Hotel is a beautiful colonial hotel. Staff were friendly and helpful and the location for breakfast was divine. Pool setting cocktails at sunset were fabulous and interconnecting rooms great for the family.,5
408,"My favourite hotel in Colombo ! Raffles of Sri Lanka ! ,I have stayed here many times , recently noticed that price per night has gone up significantly !! To reflect this there has not been any improvement in the services ! Can get busy with weddings !! Unfortunately the coffee shop has been removed , it was a great place to relax with good quality Sri Lankan pastries!",3
409,"We had a great week here while attending our special jw.org convention, visiting from the US. The staff, food, view, spa, cleanliness, and service all made this a 5 star experience. Great attention to detail by the friendly staff.",5
410,"We booked the Galle Face hotel for the last night of our trip to Sri Lanka. We splashed out on a junior suite to make our last night special.,We were in fact upgraded to a bigger suite which was very nice. The hotel decor is delightful with lovely sea views. But...... the service was a let down. ,My husband and I were sharing the suite with our teenage son and requested an extra bed at time of booking. When we arrived we asked for the extra bed to be put in the room. It didnât arrive, so on our way out for a spot of shopping we asked again and were assured it would be delivered to the room whilst we were out. When we returned ..... still no bed.,We rang reception and asked for the third time, to be told it would be done whilst we were at dinner. On return from dinner, still no bed! In fact it took my husband going down to reception at 9.30pm and asking for the 5th time, as we wanted to get to bed early for our flight the next morning.,I have to say that the service we received throughout our trip was excellent. This was the one exception and a disappointing end to a lovely trip.",4
411,"Our family stayed here two nights at the start of our holiday. It was a refuge in a busy city. Staff were great, rooms fabulous, breakfast delicious. Pool side bar great, pool clean and a good size. Highly recommend as a luxurious treat.",5
412,"A big call but it has so much charm and I think has more to offer than some of the other old grand hotels. Staff fantastic including Keith Fernando who looked after my room needs so well. ,The food is amazing and occasionally I was entertained by a lavish wedding in front of the sea.",5
413,"We booked for three nights into this well known hotel at the start of a fortnight of travelling around Sri Lanka. However our expectations were soon dashed. All five people in our party came down with symptoms of food poisoning although none of us ate anywhere outside the hotel. One of our party ended up in hospital where she was diagnosed with Campylobacter. The remaining four of us were less badly affected but the incident ruined the start of our holiday. We were disappointed that the hotel not only took no responsibility, but showed no concern and offered no apology. Their attitude was arrogant and uncaring. Despite being highly experienced travellers we were all left shocked and dismayed and under no circumstances would recommend anyone to stay here. Iâm glad to say this bad experience was not repeated anywhere else in Sri Lanka but made a very unfortunate impression. The management of this hotel needs to try harder in every sense.",1
414,"Again a great place to finish our two week holiday ,First night there was a huge wedding which was great to watch,The hotel is amazing which you would expect, rooms very clean, service great,Lounged by the salt water pool, lots of happy hour drinks",4
415,"We have just spent a week at this Hotel. The Staff provided every help and assistance. The location is excellent to benefit from the sea-view and also proximity to the town centre. The Verandah Restaurant  provided an excellent Buffet for Breakfast, Lunch and Dinner.",4
416,"Had 2 nights here to acclimatise before setting of on tour. Itâs a great spot to relax if you need to get over a long flight or arrive late at night, also a good base for exploring Colombo.,The rooms are a bit dated but large and ,everything works fine. The real highlights are the excellent service from all staff, happy hour drinks on the terrace of the Travellers bar and the superb breakfast served on the veranda overlooking the ocean. Thereâs also a small museum worth checking out as befits a place with an interesting history and many notable former guests.,You canât swim in the sea here (Iâm not sure you can anywhere in Colombo as it seems quite polluted) but thereâs a nice saltwater pool which I actually found a nice change from the usual heavily chlorinated hotel pools. Thereâs also a gym which is small but ok for a holiday workout.,Didnât have dinner at the hotel as we went to the Ministry of Crab (which is a 5 minute tuktuk or car ride away) but the evening buffet on the lawn looked very popular.,Overall the place has real charm and would stay again if returning to Colombo",4
417,"If you enjoy some old style charm, similar to Raffles, Singapore stay here. We had a seaview room which was very large. The bed and bedding was very comfortable. The giant spa bath in the middle of the room novel, and the after 5's canapes excellent. Breakfast was delicious and the service flawless. Staying right next to Galle Face Green was a bonus, and a late afternoon walk down the promenade is certainly an experience worth having.",5
418,"I wanted to dine at continental restaurant ,since I had dined at the Capital bar  & Grill at the Shangri-La Colombo and experienced the food and service to be one of the best in Colombo , overall . ,The choice on offer on the menu was limited but the staff was willing to go that extra mile., ,Well Done 1864 !",4
419,"My family stayed overnight here on a half board basis. A wonderful historic hotel with real atmosphere. We used the pool area which was beautifully kept. The rooms were very traditional with ample space and bath and also a hugewa in shower. Fridge in room with complimentary bar.,The restaurant was beautifully situated over looking the sea and the food (buffet) was beautiful curry, salad, bread, soups, a good mixture. Breakfast again buffet style in the same restaurant was wonderful curry to omelett, all taste catered for. ,We highly recommend the Galle Face Hotel.",5
420,Nice place to stay over night.se view hotel and send faced bar is place to have a coffee in the evening.r oom was very clean and the staff was very helpful for us.and easy to booking and contact the hotel as well.,4
421,"This hotel has stunning grounds. Pool and restaurants face the ocean which makes for beautiful sunset and breakfast views. Staff at the restaurant for dinner her helpful and friendly and the breakfast buffet had some delicious choices. A downside would be a location, as there is not much around, for example, I had to walk for around 10 minutes to find a working ATM. However, Iâm not sure anywhere in Colombo would have an ideal location and they do have Tuk Tuks waiting outside. As for the rooms, the bathroom is beautiful and spacious but the actual room is slightly on the smaller side. Overall, a comfortable and pleasant stay.",4
422,"Two nights in Colombo staying at the Galle Face. A lovely old style hotel on the waterfront. A Colombo institution. Rooms were large and well equipped, staff friendly and attentive, would certainly recommend it. Ate in the beach bar one night and had drinks there the second. Food was good and reasonably priced for where you are, other restaurants in hotel weâre a bit more pricey and smarter but still good value. The pool was lovely and overall hotel facilities were first rate, remember this is an old colonial hotel and it feels like it. ,Colombo itself is a mad âIndianâcity with all the contrasts and challenges you would expect in this part of the world, the Dutch hospital is a wee oasis in the storm, lovely for a coffee and a sit down before hitting galleface green or slave island areas. Usual bunch of hangers on, just donât engage with them.",4
423,"Stayed for 6 days. Its heaven. What a place. Great food, amenities, service. Me and my wife really liked this place. ,One thing I want to recommend. It was my official tour. I took my wife with me but hotel charged for her breakfast. I was in Manila last year but in similar situation Hotel Sedan didnt charge anything for breakfast and I still remember their good gesture.,SHAZIB SAEED",5
424,"We started our trip with this hotel and must say it was the Best.We would have loved to stay longer at this hotel.The hotel is facing the sea and the restaurants too face the sea which makes it a wonderful setting for a meal.we enjoy the stay , food and service at this hotel.Would love to come back.",5
425,"We have just spent three days at this wonderfully old hotel. It is just as good on the interior as the exterior. With its position on the coast and itâs history, it truly was a unique place to stay. The breakfast buffet was lovely but we did not eat any other meals in the hotel. The lounge areas - inside and out, are fabulous for drinks. ,The staff were excellent and nothing was too much trouble.",4
